cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_2502_00009,allée Hertz,9,,SK0009,1564987.87030000,5186933.91870000,1.26089409,45.86917366
87085_2502_00011,allée Hertz,11,,SK0009,1564987.15330000,5186940.37440000,1.26088304,45.86923159
87085_2502_00013,allée Hertz,13,,SK0009,1564986.64760000,5186945.45930000,1.26087510,45.86927723
87085_2502_00015,allée Hertz,15,,SK0009,1564985.86930000,5186952.07970000,1.26086322,45.86933664
87085_2502_00017,allée Hertz,17,,SK0009,1564985.28750000,5186957.44560000,1.26085421,45.86938479
87085_2502_00019,allée Hertz,19,,SK0009,1564984.47560000,5186964.85830000,1.26084167,45.86945131
87085_2582_00001,allée Jacqueline Cochran,1,,SH0215,1558556.24530000,5186802.08540000,1.17811471,45.86669422
87085_2582_00003,allée Jacqueline Cochran,3,,SH0163,1558556.41110000,5186789.89960000,1.17812043,45.86658464
87085_2582_00004,allée Jacqueline Cochran,4,,SH0082,1558549.18170000,5186788.94520000,1.17802762,45.86657456
87085_2582_00008,allée Jacqueline Cochran,8,,SH0201,1558549.09820000,5186758.39180000,1.17803555,45.86629971
87085_2582_00011,allée Jacqueline Cochran,11,,SH0152,1558539.56200000,5186711.33960000,1.17792662,45.86587449
87085_2586_00002,allée Jacques Callot,2,,KZ0073,1567881.33370000,5191721.34020000,1.29683516,45.91280177
87085_2586_00003,allée Jacques Callot,3,,KZ0087,1567891.19150000,5191729.90050000,1.29695984,45.91288068
87085_2586_00004,allée Jacques Callot,4,,KZ0074,1567908.40590000,5191712.57390000,1.29718646,45.91272812
87085_2586_00005,allée Jacques Callot,5,,KZ0086,1567912.44890000,5191722.49150000,1.29723583,45.91281812
87085_2586_00007,allée Jacques Callot,7,,KZ0085,1567945.06670000,5191710.15930000,1.29765959,45.91271345
87085_2586_00008,allée Jacques Callot,8,,KZ0075,1567962.82340000,5191705.61540000,1.29788967,45.91267599
87085_2586_00009,allée Jacques Callot,9,,KZ0084,1567956.68340000,5191763.04890000,1.29779472,45.91319146
87085_2586_00010,allée Jacques Callot,10,,KZ0076,1567967.79400000,5191728.83660000,1.29794733,45.91288584
87085_2586_00011,allée Jacques Callot,11,,KZ0083,1567931.44790000,5191780.01840000,1.29746483,45.91333926
87085_2586_00012,allée Jacques Callot,12,,KZ0077,1567971.64740000,5191747.34590000,1.29799189,45.91305308
87085_2586_00014,allée Jacques Callot,14,,KZ0078,1567969.41400000,5191763.32150000,1.29795871,45.91319636
87085_2586_00016,allée Jacques Callot,16,,KZ0079,1567965.24090000,5191768.38630000,1.29790354,45.91324112
87085_2586_00018,allée Jacques Callot,18,,KZ0080,1567955.38170000,5191775.63240000,1.29777448,45.91330441
87085_2586_00020,allée Jacques Callot,20,,KZ0081,1567944.21250000,5191791.55450000,1.29762615,45.91344549
87085_2586_00022,allée Jacques Callot,22,,KZ0082,1567936.46500000,5191792.50590000,1.29752605,45.91345256
87085_2594_00001,allée Jacques Montagne,1,,NK0219,1562445.80680000,5181433.84480000,1.22973458,45.81919366
87085_2594_00004,allée Jacques Montagne,4,,NK0215,1562438.71760000,5181443.19700000,1.22964070,45.81927637
87085_2594_00005,allée Jacques Montagne,5,,NK0207,1562415.35860000,5181439.78400000,1.22934115,45.81924100
87085_2594_00007,allée Jacques Montagne,7,,NK0208,1562418.94770000,5181452.60830000,1.22938366,45.81935708
87085_2594_00009,allée Jacques Montagne,9,,NK0209,1562423.94650000,5181470.24120000,1.22944293,45.81951669
87085_2594_00011,allée Jacques Montagne,11,,NK0210,1562429.34260000,5181474.32000000,1.22951118,45.81955446
87085_2657_00002,allée Jean-Albert Demars,2,,PO0063,1559766.55100000,5184186.74880000,1.19446237,45.84341623
87085_2657_00003,allée Jean-Albert Demars,3,,PO0070,1559735.78560000,5184197.14770000,1.19406336,45.84350350
87085_2657_00005,allée Jean-Albert Demars,5,,PO0069,1559737.61190000,5184219.50130000,1.19408034,45.84370495
87085_2657_00006,allée Jean-Albert Demars,6,,PO0065,1559752.10910000,5184215.46290000,1.19426811,45.84367158
87085_2657_00007,allée Jean-Albert Demars,7,,PO0068,1559740.33400000,5184225.79940000,1.19411353,45.84376216
87085_2657_00008,allée Jean-Albert Demars,8,,PO0067,1559745.56320000,5184224.28110000,1.19418128,45.84374957
87085_2643_00001,allée Jean-Baptiste Rampignon,1,,TC0153,1567091.78010000,5181044.47960000,1.28961521,45.81660442
87085_2643_00002,allée Jean-Baptiste Rampignon,2,,TC0167,1567080.43330000,5181037.45150000,1.28947118,45.81653900
87085_2643_00004,allée Jean-Baptiste Rampignon,4,,TC0166,1567097.92900000,5181031.61750000,1.28969787,45.81648990
87085_2643_00005,allée Jean-Baptiste Rampignon,5,,TC0155,1567121.75440000,5181063.64030000,1.28999554,45.81678257
87085_2643_00006,allée Jean-Baptiste Rampignon,6,,TC0165,1567115.98790000,5181025.30670000,1.28993194,45.81643662
87085_2643_00007,allée Jean-Baptiste Rampignon,7,,TC0156,1567123.53330000,5181058.62510000,1.29001981,45.81673780
87085_2643_00008,allée Jean-Baptiste Rampignon,8,,TC0164,1567132.32310000,5181019.96700000,1.29014357,45.81639174
87085_2643_00009,allée Jean-Baptiste Rampignon,9,,TC0257,1567124.30240000,5181033.45000000,1.29003666,45.81651148
87085_2643_00010,allée Jean-Baptiste Rampignon,10,,TC0163,1567152.02640000,5181011.52430000,1.29039938,45.81631960
87085_2643_00011,allée Jean-Baptiste Rampignon,11,,TC0158,1567142.98370000,5181027.32930000,1.29027868,45.81646003
87085_2643_00012,allée Jean-Baptiste Rampignon,12,,TC0162,1567163.96850000,5181007.38510000,1.29055416,45.81628467
87085_2643_00015,allée Jean-Baptiste Rampignon,15,,TC0159,1567162.27530000,5181025.96900000,1.29052724,45.81645152
87085_2643_00017,allée Jean-Baptiste Rampignon,17,,TC0161,1567169.27020000,5181014.69500000,1.29062035,45.81635145
87085_1257_00001,allée Jean Cocteau,1,,CR0332,1566610.17090000,5183747.00950000,1.28266958,45.84082222
87085_2664_00001,allée Jean d'Albis,1,,EX0452,1565964.43440000,5180946.23850000,1.27513939,45.81550194
87085_2664_00002,allée Jean d'Albis,2,,EX0445,1565937.13110000,5180907.02190000,1.27479907,45.81514385
87085_2664_00003,allée Jean d'Albis,3,,EX0451,1565975.86760000,5180958.66120000,1.27528301,45.81561592
87085_2664_00004,allée Jean d'Albis,4,,EX0446,1565927.89600000,5180890.98520000,1.27468473,45.81499778
87085_2664_00005,allée Jean d'Albis,5,,EX0450,1565977.27370000,5180948.31630000,1.27530398,45.81552314
87085_2664_00006,allée Jean d'Albis,6,,EX0447,1565937.51660000,5180878.89840000,1.27481187,45.81489093
87085_2664_00007,allée Jean d'Albis,7,,EX0449,1565960.31670000,5180936.99100000,1.27508899,45.81541795
87085_2664_00008,allée Jean d'Albis,8,,EX0455,1565948.25740000,5180864.69670000,1.27495400,45.81476527
87085_2664_00009,allée Jean d'Albis,9,,EX0448,1565947.67260000,5180907.17450000,1.27493464,45.81514727
87085_2664_00011,allée Jean d'Albis,11,,EX0456,1565955.58040000,5180871.49000000,1.27504631,45.81482781
87085_2662_00001,allée Jean Fouquet,1,,RS0136,1561794.80760000,5185186.85840000,1.22028020,45.85282337
87085_2662_00002,allée Jean Fouquet,2,,RS0143,1561779.92870000,5185187.45550000,1.22008849,45.85282575
87085_2662_00003,allée Jean Fouquet,3,,RS0137,1561782.89890000,5185178.63780000,1.22012926,45.85274703
87085_2662_00004,allée Jean Fouquet,4,,RS0144,1561765.69810000,5185204.49100000,1.21990040,45.85297613
87085_2662_00005,allée Jean Fouquet,5,,RS0138,1561772.12460000,5185178.35070000,1.21999065,45.85274228
87085_2662_00006,allée Jean Fouquet,6,,RS0142,1561761.26830000,5185209.51530000,1.21984193,45.85302043
87085_2662_00007,allée Jean Fouquet,7,,RS0139,1561759.46480000,5185174.13090000,1.21982889,45.85270177
87085_2662_00009,allée Jean Fouquet,9,,RS0140,1561757.55990000,5185180.88700000,1.21980243,45.85276216
87085_2662_00011,allée Jean Fouquet,11,,RS0141,1561759.89410000,5185200.14070000,1.21982693,45.85293583
87085_2678_00004,allée Jean Le Poulain,4,,OI0145,1562849.95090000,5183987.87640000,1.23420545,45.84224922
87085_2678_00006,allée Jean Le Poulain,6,,OI0144,1562846.51500000,5183974.97510000,1.23416491,45.84213249
87085_2678_00007,allée Jean Le Poulain,7,,OI0138,1562850.12650000,5183959.18530000,1.23421589,45.84199117
87085_2678_00009,allée Jean Le Poulain,9,,OI0137,1562845.39250000,5183956.25120000,1.23415580,45.84196383
87085_2678_00011,allée Jean Le Poulain,11,,OI0136,1562836.57940000,5183959.91240000,1.23404133,45.84199501
87085_2687_00001,allée Jean-Marie Paroutaud,1,,NK0092,1561993.80650000,5181141.04960000,1.22400345,45.81646928
87085_2687_00002,allée Jean-Marie Paroutaud,2,,NK0091,1562003.38600000,5181122.66450000,1.22413197,45.81630582
87085_2687_00003,allée Jean-Marie Paroutaud,3,,NK0093,1562004.02400000,5181145.62210000,1.22413359,45.81651246
87085_2687_00004,allée Jean-Marie Paroutaud,4,,NK0097,1562020.31930000,5181116.45500000,1.22435159,45.81625336
87085_2687_00005,allée Jean-Marie Paroutaud,5,,NK0093,1562016.70070000,5181151.48860000,1.22429499,45.81656778
87085_2687_00006,allée Jean-Marie Paroutaud,6,,NK0097,1562031.06270000,5181124.34710000,1.22448753,45.81632651
87085_2687_00007,allée Jean-Marie Paroutaud,7,,NK0093,1562028.04390000,5181156.89590000,1.22443936,45.81661869
87085_2687_00008,allée Jean-Marie Paroutaud,8,,NK0097,1562041.23590000,5181132.21380000,1.22461615,45.81639931
87085_2687_00009,allée Jean-Marie Paroutaud,9,,NK0093,1562040.42640000,5181162.24490000,1.22459713,45.81666929
87085_2687_00010,allée Jean-Marie Paroutaud,10,,NK0097,1562049.79150000,5181142.39780000,1.22472330,45.81649264
87085_2687_00011,allée Jean-Marie Paroutaud,11,,NK0093,1562056.84810000,5181168.63550000,1.22480655,45.81673007
87085_2687_00012,allée Jean-Marie Paroutaud,12,,NK0097,1562057.57880000,5181152.20600000,1.22482067,45.81658243
87085_2687_00014,allée Jean-Marie Paroutaud,14,,NK0093,1562060.71720000,5181164.68930000,1.22485746,45.81669535
87085_2690_00002,allée Jean Moulin,2,,BO0356,1564196.04750000,5184418.88000000,1.25140892,45.84639352
87085_2690_00004,allée Jean Moulin,4,,BO0356,1564184.43940000,5184440.18100000,1.25125348,45.84658284
87085_2690_00006,allée Jean Moulin,6,,BO0356,1564171.14320000,5184461.30760000,1.25107636,45.84677026
87085_2732_00001,allée Jeanne Nicot,1,,SZ0008,1566615.08670000,5181012.66970000,1.28349140,45.81622600
87085_2732_00002,allée Jeanne Nicot,2,,SZ0008,1566601.61570000,5181041.12590000,1.28331021,45.81647937
87085_2732_00003,allée Jeanne Nicot,3,,SZ0008,1566625.90120000,5180991.97560000,1.28363627,45.81604194
87085_2732_00004,allée Jeanne Nicot,4,,SZ0008,1566590.26850000,5181060.91520000,1.28315874,45.81665519
87085_2732_00005,allée Jeanne Nicot,5,,SZ0008,1566635.98450000,5180971.39200000,1.28377169,45.81585873
87085_2732_00006,allée Jeanne Nicot,6,,SZ0008,1566568.89790000,5181072.81880000,1.28288051,45.81675813
87085_2732_00007,allée Jeanne Nicot,7,,SZ0008,1566645.94960000,5180949.13570000,1.28390606,45.81566046
87085_2732_00008,allée Jeanne Nicot,8,,SZ0008,1566564.42620000,5181024.63470000,1.28283634,45.81632381
87085_2732_00009,allée Jeanne Nicot,9,,SZ0008,1566587.86590000,5180996.78290000,1.28314562,45.81607781
87085_2732_00010,allée Jeanne Nicot,10,,SZ0008,1566556.61410000,5181028.67310000,1.28273472,45.81635862
87085_2732_00011,allée Jeanne Nicot,11,,SZ0008,1566592.69160000,5180985.65600000,1.28321079,45.81597865
87085_2732_00012,allée Jeanne Nicot,12,,SZ0008,1566551.77390000,5181038.02190000,1.28266986,45.81644178
87085_2732_00013,allée Jeanne Nicot,13,,SZ0008,1566596.92120000,5180978.40430000,1.28326721,45.81591424
87085_2732_00014,allée Jeanne Nicot,14,,SZ0008,1566543.22970000,5181042.06620000,1.28255882,45.81647651
87085_2732_00015,allée Jeanne Nicot,15,,SZ0008,1566598.66600000,5180974.31070000,1.28329079,45.81587775
87085_2732_00016,allée Jeanne Nicot,16,,SZ0008,1566540.55710000,5181047.84090000,1.28252283,45.81652794
87085_2732_00017,allée Jeanne Nicot,17,,SZ0008,1566603.08000000,5180964.02390000,1.28335043,45.81578607
87085_2732_00018,allée Jeanne Nicot,18,,SZ0008,1566535.30370000,5181057.82060000,1.28245248,45.81661669
87085_2732_00019,allée Jeanne Nicot,19,,SZ0008,1566604.41250000,5180960.66590000,1.28336850,45.81575612
87085_2732_00020,allée Jeanne Nicot,20,,SZ0008,1566524.31790000,5181044.62580000,1.28231481,45.81649586
87085_2732_00021,allée Jeanne Nicot,21,,SZ0008,1566608.71600000,5180949.64790000,1.28342692,45.81565784
87085_2732_00022,allée Jeanne Nicot,22,,SZ0008,1566530.21330000,5181036.41910000,1.28239293,45.81642318
87085_2732_00023,allée Jeanne Nicot,23,,SZ0008,1566542.81850000,5180975.42770000,1.28257202,45.81587697
87085_2732_00024,allée Jeanne Nicot,24,,SZ0008,1566531.65030000,5181033.06010000,1.28241235,45.81639324
87085_2732_00025,allée Jeanne Nicot,25,,SZ0008,1566542.44760000,5180964.13390000,1.28257038,45.81577530
87085_2732_00026,allée Jeanne Nicot,26,,SZ0008,1566538.06790000,5181024.74450000,1.28249722,45.81631969
87085_2732_00027,allée Jeanne Nicot,27,,SZ0008,1566541.52570000,5180953.68140000,1.28256142,45.81568110
87085_2732_00028,allée Jeanne Nicot,28,,SZ0008,1566546.90890000,5181018.60580000,1.28261266,45.81626618
87085_2732_00029,allée Jeanne Nicot,29,,SZ0008,1566545.50860000,5180946.11780000,1.28261476,45.81561383
87085_2732_00030,allée Jeanne Nicot,30,,SZ0008,1566492.79830000,5180988.92130000,1.28192477,45.81598865
87085_2732_00031,allée Jeanne Nicot,31,,SZ0008,1566532.75910000,5180956.12370000,1.28244796,45.81570137
87085_2732_00032,allée Jeanne Nicot,32,,SZ0008,1566487.03050000,5180999.95120000,1.28184751,45.81608675
87085_2732_00033,allée Jeanne Nicot,33,,SZ0008,1566533.68560000,5180967.13400000,1.28245683,45.81580059
87085_2732_00034,allée Jeanne Nicot,34,,SZ0008,1566485.28050000,5181003.41730000,1.28182403,45.81611759
87085_2732_00036,allée Jeanne Nicot,36,,SZ0008,1566475.70310000,5181009.03900000,1.28169926,45.81616630
87085_2732_00038,allée Jeanne Nicot,38,,SZ0008,1566469.93110000,5181019.54600000,1.28162209,45.81625970
87085_2732_00040,allée Jeanne Nicot,40,,SZ0008,1566455.81850000,5181007.73650000,1.28144381,45.81615073
87085_2732_00042,allée Jeanne Nicot,42,,SZ0008,1566463.52260000,5181003.28060000,1.28154416,45.81611214
87085_2732_00044,allée Jeanne Nicot,44,,SZ0008,1566469.49120000,5180991.20310000,1.28162430,45.81600465
87085_2732_00046,allée Jeanne Nicot,46,,SZ0008,1566473.10000000,5180984.79310000,1.28167250,45.81594769
87085_2732_00048,allée Jeanne Nicot,48,,SZ0008,1566481.11790000,5180980.33470000,1.28177689,45.81590914
87085_2732_00050,allée Jeanne Nicot,50,,SZ0008,1566487.61130000,5180971.49590000,1.28186288,45.81583089
87085_2703_00003,allée Jean Perrin,3,,NZ0260,1564934.21010000,5186549.05390000,1.26031137,45.86570105
87085_2703_00006,allée Jean Perrin,6,,NZ0259,1564951.61640000,5186565.16020000,1.26053097,45.86584935
87085_2713_00001,allée Jean Robic,1,,NZ0326,1565214.15890000,5186449.06020000,1.26394412,45.86485650
87085_2713_00002,allée Jean Robic,2,,NZ0326,1565215.50340000,5186443.93770000,1.26396287,45.86481069
87085_2713_00003,allée Jean Robic,3,,NZ0326,1565220.31890000,5186450.13630000,1.26402314,45.86486739
87085_2713_00004,allée Jean Robic,4,,NZ0326,1565221.57880000,5186445.27450000,1.26404072,45.86482390
87085_2713_00005,allée Jean Robic,5,,NZ0326,1565227.26350000,5186451.81260000,1.26411209,45.86488383
87085_2713_00006,allée Jean Robic,6,,NZ0326,1565228.78470000,5186447.12190000,1.26413299,45.86484194
87085_2713_00007,allée Jean Robic,7,,NZ0326,1565234.55740000,5186453.83260000,1.26420543,45.86490343
87085_2713_00008,allée Jean Robic,8,,NZ0326,1565235.73210000,5186449.14460000,1.26422188,45.86486149
87085_2713_00009,allée Jean Robic,9,,NZ0326,1565240.63200000,5186455.08260000,1.26428330,45.86491587
87085_2713_00010,allée Jean Robic,10,,NZ0326,1565241.98150000,5186450.56660000,1.26430194,45.86487551
87085_2713_00011,allée Jean Robic,11,,NZ0326,1565247.84080000,5186457.27660000,1.26437551,45.86493702
87085_2713_00012,allée Jean Robic,12,,NZ0326,1565249.01410000,5186452.41530000,1.26439198,45.86489352
87085_2713_00014,allée Jean Robic,14,,NZ0326,1565255.87270000,5186454.17890000,1.26447979,45.86491073
87085_2713_00015,allée Jean Robic,15,,NZ0326,1565254.70080000,5186459.21330000,1.26446329,45.86495579
87085_2717_00001,allée Jean Ségurel,1,,MD0089,1565436.62770000,5187715.52820000,1.26645366,45.87629269
87085_2717_00003,allée Jean Ségurel,3,,MD0081,1565421.90670000,5187729.81660000,1.26626006,45.87641834
87085_2717_00004,allée Jean Ségurel,4,,MD0080,1565425.02720000,5187742.91730000,1.26629658,45.87653680
87085_2717_00005,allée Jean Ségurel,5,,MD0082,1565407.72110000,5187744.09870000,1.26607337,45.87654403
87085_2717_00007,allée Jean Ségurel,7,,MD0083,1565389.03240000,5187762.86210000,1.26582742,45.87670916
87085_2720_00026,allée Jean Traversat,26,,SO0079,1566320.46050000,5185737.77650000,1.27838694,45.85867414
87085_2744_00002,allée Jocelyn,2,,LT0255,1567608.86560000,5187202.01850000,1.29457106,45.87209528
87085_2744_00003,allée Jocelyn,3,,LT0295,1567632.22590000,5187191.57730000,1.29487477,45.87200586
87085_2744_00004,allée Jocelyn,4,,LT0254,1567614.30410000,5187195.73460000,1.29464283,45.87203980
87085_2744_00005,allée Jocelyn,5,,LT0294,1567640.55960000,5187182.26000000,1.29498466,45.87192365
87085_2744_00006,allée Jocelyn,6,,LT0253,1567622.49780000,5187186.42850000,1.29475091,45.87195766
87085_2744_00007,allée Jocelyn,7,,LT0293,1567648.01130000,5187173.92990000,1.29508292,45.87185015
87085_2744_00008,allée Jocelyn,8,,LT0252,1567630.72660000,5187177.09450000,1.29485946,45.87187528
87085_2744_00009,allée Jocelyn,9,,LT0325,1567655.05860000,5187164.71060000,1.29517621,45.87176857
87085_2744_00010,allée Jocelyn,10,,LT0251,1567632.80360000,5187162.12030000,1.29489033,45.87174098
87085_2744_00011,allée Jocelyn,11,,LT0326,1567651.87860000,5187160.48620000,1.29513642,45.87172996
87085_2744_00012,allée Jocelyn,12,,LT0250,1567639.69330000,5187154.30950000,1.29498121,45.87167205
87085_2744_00015,allée Jocelyn,15,,LT0327,1567645.96410000,5187155.12170000,1.29506174,45.87168056
87085_2762_00001,allée Joule,1,,SK0009,1565076.99170000,5186914.71180000,1.26204710,45.86901839
87085_2762_00003,allée Joule,3,,SK0009,1565076.73550000,5186921.02320000,1.26204203,45.86907511
87085_2762_00005,allée Joule,5,,SK0009,1565075.76630000,5186928.53800000,1.26202744,45.86914252
87085_2762_00007,allée Joule,7,,SK0009,1565075.01880000,5186935.77600000,1.26201578,45.86920748
87085_2762_00009,allée Joule,9,,SK0009,1565074.32650000,5186943.31930000,1.26200475,45.86927520
